dfsNombre_indice;dfdFechaComparacion;sSucursal;sTipo_factura;sTipo_nota;sNumero_factura;sNumero_nota;sCliente;sNombre_cliente;dFecha_emision_factura;dFecha_nota; nSaldo_factura ; nSaldo_nota ;sMoneda;sCodigo_indice;nNeto_factura;dFecha_calculo_punitorios;dVencimiento_nota;nIntereses_punitorios;dFec_vencim_origen;dFec_venc_1;dFec_venc_2;dFec_venc_3;dFec_venc_4;nInt_venc_1;nInt_venc_2;nInt_venc_3;nInt_venc_4;sNombre_sucursal;dfdFechaEmisionDesde;dfdFechaEmisionHasta;dfdFechaVencDesde;dfdFechaVencHasta;swEsNota;swEsFactura;nwSaldoNoVencido;nwSaldoVencido;nSaldoVencido30;nSaldoVencido60;nSaldoVencido90;nSaldoVencido120;nSaldoVencido150;nSaldoVencido180;nSaldoVencido210;nSaldoVencido240;nSaldoVencidoMasQue240;nwPunitorios;nwTotalDeudaVencida;nwDiasEnLaCalle;dwFechaVencimiento;nwSaldoXDias;sDetallado;sResumido;sClienteMoneda;sSub_business_area;sDomicilio_legal;sTelefono_legal;nSaldoVencido30Ocultado;nSaldoVencido60Ocultado;nSaldoVencido90Ocultado;nSaldoVencido120Ocultado;nSaldoVencido150Ocultado;nSaldoVencido180Ocultado;nSaldoVencido210Ocultado;nSaldoVencido240Ocultado;nSaldoVencidoMasQue240Ocultado;nwSaldoNoVencidoOcultado;nwPunitoriosOcultado;sEstado_cliente;sSaltoPag;sBreak_estado;sBreak_sucursal;sBreak_SBA;sBreak_moneda
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6827;;110021640;CORONEL GRADOS JULIO CESAR;27/09/2017 08:40;; 628.99 ;;D;;628.99;05/10/2017 08:40;;0;05/10/2017 08:40;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;628.99;0;0;764.64;05/10/2017 08:40;480,949.40;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6828;;110021640;CORONEL GRADOS JULIO CESAR;27/09/2017 08:40;; 910.29 ;;D;;910.29;05/10/2017 08:40;;0;05/10/2017 08:40;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;910.29;0;0;764.64;05/10/2017 08:40;696,041.93;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6834;;110021640;CORONEL GRADOS JULIO CESAR;27/09/2017 08:41;; 686.65 ;;D;;686.65;05/10/2017 08:41;;0;05/10/2017 08:41;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;686.65;0;0;764.64;05/10/2017 08:41;525,038.29;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6837;;110021640;CORONEL GRADOS JULIO CESAR;27/09/2017 08:41;; 951.35 ;;D;;951.35;05/10/2017 08:41;;0;05/10/2017 08:41;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;951.35;0;0;764.64;05/10/2017 08:41;727,437.76;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6860;;110021640;CORONEL GRADOS JULIO CESAR;29/09/2017 17:51;; 309.25 ;;D;;309.25;07/10/2017 17:51;;0;07/10/2017 17:51;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;309.25;0;0;762.26;07/10/2017 17:51;235,727.41;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6863;;110021640;CORONEL GRADOS JULIO CESAR;30/09/2017 04:19;; 853.51 ;;D;;853.51;08/10/2017 04:19;;0;08/10/2017 04:19;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;853.51;0;0;761.82;08/10/2017 04:19;650,220.34;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6885;;110021640;CORONEL GRADOS JULIO CESAR;04/10/2017 04:04;; 269.70 ;;D;;269.7;12/10/2017 04:04;;0;12/10/2017 04:04;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;269.7;0;0;757.83;12/10/2017 04:04;204,386.69;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6892;;110021640;CORONEL GRADOS JULIO CESAR;05/10/2017 04:10;; 335.10 ;;D;;335.1;13/10/2017 04:10;;0;13/10/2017 04:10;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;335.1;0;0;756.83;13/10/2017 04:10;253,612.25;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6907;;110021640;CORONEL GRADOS JULIO CESAR;08/10/2017 04:13;; 883.46 ;;D;;883.46;16/10/2017 04:13;;0;16/10/2017 04:13;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;883.46;0;0;753.82;16/10/2017 04:13;665,972.63;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6940;;110021640;CORONEL GRADOS JULIO CESAR;13/10/2017 12:29;; 534.91 ;;D;;534.91;21/10/2017 12:29;;0;21/10/2017 12:29;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;534.91;0;0;748.48;21/10/2017 12:29;400,368.97;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6945;;110021640;CORONEL GRADOS JULIO CESAR;13/10/2017 12:29;; 508.93 ;;D;;508.93;21/10/2017 12:29;;0;21/10/2017 12:29;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;508.93;0;0;748.48;21/10/2017 12:29;380,923.45;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6968;;110021640;CORONEL GRADOS JULIO CESAR;16/10/2017 13:29;; 933.63 ;;D;;933.63;24/10/2017 13:29;;0;24/10/2017 13:29;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;933.63;0;0;745.44;24/10/2017 13:29;695,962.49;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6969;;110021640;CORONEL GRADOS JULIO CESAR;16/10/2017 13:29;; 996.35 ;;D;;996.35;24/10/2017 13:29;;0;24/10/2017 13:29;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;996.35;0;0;745.44;24/10/2017 13:29;742,716.30;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;180;FAC03;;6978;;110021640;CORONEL GRADOS JULIO CESAR;18/10/2017 04:14;; 361.98 ;;D;;361.98;26/10/2017 04:14;;0;26/10/2017 04:14;;;;;;;;;SILLUNCHI;;;;;;1;0;0;0;0;0;0;0;0;0;0;361.98;0;0;743.82;26/10/2017 04:14;269,248.87;SI;;110021640D;GA;COSME OSORIO OE5-276 Y ORELLANA;983036841;0;0;0;0;0;0;0;0;0;0;0;GESTION;;GESTION;180;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;17933;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;30/08/2019 16:35;; 590.22 ;;D;;590.22;29/09/2019 16:35;;0;29/09/2019 16:35;;;;;;;;;ELECTRODOS;;;;;;1;0;0;0;590.22;0;0;0;0;0;0;0;0;0;62.31;29/09/2019 16:35;36,775.40;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18050;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;09/09/2019 10:24;; 735.55 ;;D;;750.29;09/10/2019 10:24;;0;09/10/2019 10:24;;;;;;;;;ELECTRODOS;;;;;;1;0;0;735.55;0;0;0;0;0;0;0;0;0;0;52.57;09/10/2019 10:24;38,664.68;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18083;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;11/09/2019 13:35;; 691.74 ;;D;;705.6;11/10/2019 13:35;;0;11/10/2019 13:35;;;;;;;;;ELECTRODOS;;;;;;1;0;0;691.74;0;0;0;0;0;0;0;0;0;0;50.43;11/10/2019 13:35;34,886.50;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18356;;110000007;IDEAL ALAMBREC S.A.;03/10/2019 11:29;; 73.78 ;;D;;75.26;02/12/2019 11:29;;0;02/12/2019 11:29;;;;;;;;;ELECTRODOS;;;;;;1;73.78;0;0;0;0;0;0;0;0;0;0;0;0;0;02/12/2019 11:29;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18624;;110000007;IDEAL ALAMBREC S.A.;31/10/2019 11:18;; 82.43 ;;D;;82.43;30/12/2019 11:18;;0;30/12/2019 11:18;;;;;;;;;ELECTRODOS;;;;;;1;82.43;0;0;0;0;0;0;0;0;0;0;0;0;0;30/12/2019 11:18;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;17740;;110000053;CONDUIT DEL ECUADOR S.A.;16/08/2019 14:31;; 686.77 ;;D;;686.77;15/10/2019 14:31;;0;15/10/2019 14:31;;;;;;;;;ELECTRODOS;;;;;;1;0;0;686.77;0;0;0;0;0;0;0;0;0;0;76.39;15/10/2019 14:31;52,465.41;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18505;;110000181;SANCHEZ MUÑOZ FREDDY ROBERTO;17/10/2019 13:49;; 18.05 ;;D;;18.05;16/11/2019 13:49;;0;16/11/2019 13:49;;;;;;;;;ELECTRODOS;;;;;;1;18.05;0;0;0;0;0;0;0;0;0;0;0;0;0;16/11/2019 13:49;0;SI;;110000181D;GA;AV. MALDONADO S8-318 y CERRO HERMOSO;2652277;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;15335;;110000188;SIDERURGICA ECUATORIANA S. A.;08/01/2019 11:14;; 503.98 ;;D;;514.08;09/03/2019 11:14;;0;09/03/2019 11:14;;;;;;;;;ELECTRODOS;;;;;;1;0;0;0;0;0;0;0;0;0;503.98;0;0;0;296.53;09/03/2019 11:14;149,445.77;SI;;110000188D;GA;SABANILLA  OE5-210  Y GNRAL.GUERRERO;2598560;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;15461;;110000188;SIDERURGICA ECUATORIANA S. A.;17/01/2019 09:11;; 7,806.78 ;;D;;7,963.20;18/03/2019 09:11;;0;18/03/2019 09:11;;;;;;;;;ELECTRODOS;;;;;;1;0;0;0;0;0;0;0;0;0;7,806.78;0;0;0;287.62;18/03/2019 09:11;2,245,355.47;SI;;110000188D;GA;SABANILLA  OE5-210  Y GNRAL.GUERRERO;2598560;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;15785;;110000188;SIDERURGICA ECUATORIANA S. A.;11/02/2019 16:20;; 127.15 ;;D;;129.7;12/04/2019 16:20;;0;12/04/2019 16:20;;;;;;;;;ELECTRODOS;;;;;;1;0;0;0;0;0;0;0;0;127.15;0;0;0;0;262.32;12/04/2019 16:20;33,353.83;SI;;110000188D;GA;SABANILLA  OE5-210  Y GNRAL.GUERRERO;2598560;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;17744;;110000229;METALTRONIC S.A.;16/08/2019 16:10;; 1,112.01 ;;D;;1,134.29;15/10/2019 16:10;;0;15/10/2019 16:10;;;;;;;;;ELECTRODOS;;;;;;1;0;0;1,112.01;0;0;0;0;0;0;0;0;0;0;76.33;15/10/2019 16:10;84,874.22;SI;;110000229D;GA;AVELLANEDA N-69 Y CALLE E3;22480350;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;17820;;110000229;METALTRONIC S.A.;22/08/2019 14:35;; 503.98 ;;D;;514.08;21/10/2019 14:35;;0;21/10/2019 14:35;;;;;;;;;ELECTRODOS;;;;;;1;0;0;503.98;0;0;0;0;0;0;0;0;0;0;70.39;21/10/2019 14:35;35,475.70;SI;;110000229D;GA;AVELLANEDA N-69 Y CALLE E3;22480350;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18485;;110000229;METALTRONIC S.A.;15/10/2019 14:07;; 251.99 ;;D;;257.04;14/12/2019 14:07;;0;14/12/2019 14:07;;;;;;;;;ELECTRODOS;;;;;;1;251.99;0;0;0;0;0;0;0;0;0;0;0;0;0;14/12/2019 14:07;0;SI;;110000229D;GA;AVELLANEDA N-69 Y CALLE E3;22480350;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18613;;110000229;METALTRONIC S.A.;29/10/2019 11:54;; 503.98 ;;D;;514.08;28/12/2019 11:54;;0;28/12/2019 11:54;;;;;;;;;ELECTRODOS;;;;;;1;503.98;0;0;0;0;0;0;0;0;0;0;0;0;0;28/12/2019 11:54;0;SI;;110000229D;GA;AVELLANEDA N-69 Y CALLE E3;22480350;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;17102;;110000332;VINUEZA PANCHEZ FABIAN RENE;24/06/2019 15:03;; 8,923.90 ;;D;;9,004.30;24/07/2019 15:03;;0;24/07/2019 15:03;;;;;;;;;ELECTRODOS;;;;;;1;0;0;0;0;0;8,923.90;0;0;0;0;0;0;0;129.37;24/07/2019 15:03;1,154,501.54;SI;;110000332D;GA;AV. MALDONADO 4585  Y  LA PERLA;2690879;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;17879;;110000332;VINUEZA PANCHEZ FABIAN RENE;27/08/2019 08:29;; 2,641.18 ;;D;;2,664.97;26/09/2019 08:29;;0;26/09/2019 08:29;;;;;;;;;ELECTRODOS;;;;;;1;0;0;0;2,641.18;0;0;0;0;0;0;0;0;0;65.65;26/09/2019 08:29;173,381.71;SI;;110000332D;GA;AV. MALDONADO 4585  Y  LA PERLA;2690879;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18016;;110000332;VINUEZA PANCHEZ FABIAN RENE;05/09/2019 09:39;; 245.38 ;;D;;247.59;05/10/2019 09:39;;0;05/10/2019 09:39;;;;;;;;;ELECTRODOS;;;;;;1;0;0;245.38;0;0;0;0;0;0;0;0;0;0;56.6;05/10/2019 09:39;13,887.72;SI;;110000332D;GA;AV. MALDONADO 4585  Y  LA PERLA;2690879;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18261;;110000332;VINUEZA PANCHEZ FABIAN RENE;25/09/2019 12:16;; 689.31 ;;D;;695.52;25/10/2019 12:16;;0;25/10/2019 12:16;;;;;;;;;ELECTRODOS;;;;;;1;0;0;689.31;0;0;0;0;0;0;0;0;0;0;36.49;25/10/2019 12:16;25,151.52;SI;;110000332D;GA;AV. MALDONADO 4585  Y  LA PERLA;2690879;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18553;;110000332;VINUEZA PANCHEZ FABIAN RENE;22/10/2019 12:45;; 524.65 ;;D;;603.13;21/11/2019 12:45;;0;21/11/2019 12:45;;;;;;;;;ELECTRODOS;;;;;;1;524.65;0;0;0;0;0;0;0;0;0;0;0;0;0;21/11/2019 12:45;0;SI;;110000332D;GA;AV. MALDONADO 4585  Y  LA PERLA;2690879;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18300;;110000847;TECNOESA S.A.;26/09/2019 15:20;; 1,291.21 ;;D;;1,302.84;26/10/2019 15:20;;0;26/10/2019 15:20;;;;;;;;;ELECTRODOS;;;;;;1;0;0;1,291.21;0;0;0;0;0;0;0;0;0;0;35.36;26/10/2019 15:20;45,657.57;SI;;110000847D;GA;AV PATRIA E4-69 Y AMAZONAS ED COFIEC PISO 9 OFI 9;22564871;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18352;;110000847;TECNOESA S.A.;03/10/2019 11:22;; 10,220.00 ;;D;;10,220.00;02/11/2019 11:22;;0;02/11/2019 11:22;;;;;;;;;ELECTRODOS;;;;;;1;10,220.00;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 11:22;0;SI;;110000847D;GA;AV PATRIA E4-69 Y AMAZONAS ED COFIEC PISO 9 OFI 9;22564871;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18486;;110000847;TECNOESA S.A.;15/10/2019 14:07;; 2,232.27 ;;D;;2,232.27;14/11/2019 14:07;;0;14/11/2019 14:07;;;;;;;;;ELECTRODOS;;;;;;1;2,232.27;0;0;0;0;0;0;0;0;0;0;0;0;0;14/11/2019 14:07;0;SI;;110000847D;GA;AV PATRIA E4-69 Y AMAZONAS ED COFIEC PISO 9 OFI 9;22564871;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18614;;110000847;TECNOESA S.A.;30/10/2019 10:12;; 13,785.97 ;;D;;13,785.97;29/11/2019 10:12;;0;29/11/2019 10:12;;;;;;;;;ELECTRODOS;;;;;;1;13,785.97;0;0;0;0;0;0;0;0;0;0;0;0;0;29/11/2019 10:12;0;SI;;110000847D;GA;AV PATRIA E4-69 Y AMAZONAS ED COFIEC PISO 9 OFI 9;22564871;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18518;;110001223;ENI ECUADOR S.A.;18/10/2019 15:30;; 272.16 ;;D;;272.16;17/11/2019 15:30;;0;17/11/2019 15:30;;;;;;;;;ELECTRODOS;;;;;;1;272.16;0;0;0;0;0;0;0;0;0;0;0;0;0;17/11/2019 15:30;0;SI;;110001223D;GA;AV. PATRIA E4-69 Y AV. AMAZONAS;2232603;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18519;;110001370;INDUSTRIAS CLAVEC C.LTDA.;18/10/2019 15:37;; 1,236.48 ;;D;;1,236.48;02/12/2019 15:37;;0;02/12/2019 15:37;;;;;;;;;ELECTRODOS;;;;;;1;1,236.48;0;0;0;0;0;0;0;0;0;0;0;0;0;02/12/2019 15:37;0;SI;;110001370D;GA;VIA AL TINGO KM 2 ANTARES OE13-253 Y MIRLOS;2862046;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18625;;110001370;INDUSTRIAS CLAVEC C.LTDA.;31/10/2019 11:22;; 35.52 ;;D;;35.52;15/12/2019 11:22;;0;15/12/2019 11:22;;;;;;;;;ELECTRODOS;;;;;;1;35.52;0;0;0;0;0;0;0;0;0;0;0;0;0;15/12/2019 11:22;0;SI;;110001370D;GA;VIA AL TINGO KM 2 ANTARES OE13-253 Y MIRLOS;2862046;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18326;;110001376;ESTRUCTURAS DE ACERO ESACERO S.A.;01/10/2019 08:33;; 168.09 ;;D;;171.46;31/10/2019 08:33;;0;31/10/2019 08:33;;;;;;;;;ELECTRODOS;;;;;;1;0;0;168.09;0;0;0;0;0;0;0;0;0;0;30.64;31/10/2019 08:33;5,150.69;SI;;110001376D;GA;KM 14 1/2 PANAMERICANA NORTE S/N Y PASAJE CENEPA;22482076;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18479;;110001527;BAGANT ECUATORIANA CIA. LTDA.;15/10/2019 11:37;; 688.80 ;;D;SINCAR;688.8;14/11/2019 11:37;;0;14/11/2019 11:37;;;;;;;;;ELECTRODOS;;;;;;1;688.8;0;0;0;0;0;0;0;0;0;0;0;0;0;14/11/2019 11:37;0;SI;;110001527D;GA;ALFONSO MONCAYO N6-302 Y PANAMERICANA NORTE;22420740;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18626;;110001527;BAGANT ECUATORIANA CIA. LTDA.;31/10/2019 11:23;; 1,096.70 ;;D;SINCAR;1,096.70;30/11/2019 11:23;;0;30/11/2019 11:23;;;;;;;;;ELECTRODOS;;;;;;1;1,096.70;0;0;0;0;0;0;0;0;0;0;0;0;0;30/11/2019 11:23;0;SI;;110001527D;GA;ALFONSO MONCAYO N6-302 Y PANAMERICANA NORTE;22420740;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18141;;110001569;DIPAC MANTA S.A.;13/09/2019 14:47;; 614.88 ;;D;;627.2;28/10/2019 14:47;;0;28/10/2019 14:47;;;;;;;;;ELECTRODOS;;;;;;1;0;0;614.88;0;0;0;0;0;0;0;0;0;0;48.38;28/10/2019 14:47;29,749.64;SI;;110001569D;GA;GUALAQUIZA 295 Y AV. DE LA PRENSA;2531009;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18142;;110001569;DIPAC MANTA S.A.;13/09/2019 14:47;; 184.46 ;;D;;188.16;28/10/2019 14:47;;0;28/10/2019 14:47;;;;;;;;;ELECTRODOS;;;;;;1;0;0;184.46;0;0;0;0;0;0;0;0;0;0;48.38;28/10/2019 14:47;8,924.70;SI;;110001569D;GA;GUALAQUIZA 295 Y AV. DE LA PRENSA;2531009;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18143;;110001569;DIPAC MANTA S.A.;13/09/2019 14:47;; 122.98 ;;D;;125.44;28/10/2019 14:47;;0;28/10/2019 14:47;;;;;;;;;ELECTRODOS;;;;;;1;0;0;122.98;0;0;0;0;0;0;0;0;0;0;48.38;28/10/2019 14:47;5,950.12;SI;;110001569D;GA;GUALAQUIZA 295 Y AV. DE LA PRENSA;2531009;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18360;;110001569;DIPAC MANTA S.A.;04/10/2019 17:10;; 122.98 ;;D;;125.44;18/11/2019 17:10;;0;18/11/2019 17:10;;;;;;;;;ELECTRODOS;;;;;;1;122.98;0;0;0;0;0;0;0;0;0;0;0;0;0;18/11/2019 17:10;0;SI;;110001569D;GA;GUALAQUIZA 295 Y AV. DE LA PRENSA;2531009;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;210;FAC03;;18361;;110001569;DIPAC MANTA S.A.;04/10/2019 17:10;; 122.98 ;;D;;125.44;18/11/2019 17:10;;0;18/11/2019 17:10;;;;;;;;;ELECTRODOS;;;;;;1;122.98;0;0;0;0;0;0;0;0;0;0;0;0;0;18/11/2019 17:10;0;SI;;110001569D;GA;GUALAQUIZA 295 Y AV. DE LA PRENSA;2531009;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;210;GA;
